0,0.009289471,0.03877186,0.005644168,0.004853874,0.028430209,0.036561966,0.029338957,0.039566274,0.032520227,0.034984371,0.015317716,0.028894753,0.022252395,0.00612927,0.035304962,0.006828971,0.014237343,0.0131632,0.033739071,0.015051135,0.003240372,0.002904666,0.026883307,0.023206517,0.014050146,0.000516222,0.039520799,0.013676236,0.032106555,0.014029444,0.036131049,0.027613196,0.032290857,0.019583974,0.036965452,0.00609952,0.018896119,0.024838478,0.014617995,0.020155079,0.027323018,0.009154802,0.02742475,0.024282888,0.00930076,0.03414272,0.004034733,0.025087825,0.0049806,0.000796571,0.005734997,0.025642832,0.031876676,0.013772532,0.000457361,0.033095418,0.006286516,0.012886403,0.003164328,0.010027132,0.022337836,0.018405904,0.023926528,0.003310351,0.026811836,0.007420061,0.022253247,0.014570669,0.013767728,0.015913591,0.026507439,0.017498201,0.012677668,0.019549963,0.021423089,0.039640128,0.022077683,0.022638775,0.025894256,0.002075005,0.031062965,0.02664203,0.012301269,0.019889884,0.037672849,0.028258319,0.027968473,0.001377637,0.031324597,0.029021099,0.004202684,0.022815197,0.032852994,0.02115722,0.004737304,0.01798061,0.005240149,0.004569118,0.039911425
0.009289471,0,0.018513874,0.035553338,0.02680107,0.019117063,0.029768742,0.015824113,0.004258611,0.031741925,0.027584542,0.039204602,0.004397161,0.027233924,0.002260173,0.024147137,0.015692483,0.033802573,0.029064332,0.037648335,0.011505389,0.005486129,0.025584319,0.029421314,0.038569481,0.014413768,0.000834261,0.034332217,0.017774777,0.001931443,0.030859723,0.010745552,0.003038685,0.006098828,0.033283248,0.006922016,0.029737689,0.031579461,0.027528651,0.02634978,0.009124928,0.002975961,0.033483885,0.000367959,0.008945874,0.021892002,0.02881238,0.034470821,0.030499464,0.020421804,0.036229825,0.013248581,0.02146382,0.00104725,0.011341181,0.011419992,0.035840445,0.013768131,0.015597023,0.013697252,0.038709379,0.027696257,0.005441934,0.03154244,0.010301334,0.010939693,0.01509811,0.023411712,0.021576687,0.029689237,0.027703993,0.01273043,0.026583083,0.014581562,0.001850753,0.03691078,0.002214985,0.014012227,0.0264441,0.0061751,0.002928146,0.030246803,0.012713733,0.019927425,0.005755776,0.032280855,0.024554583,0.011125946,0.025697395,0.039671353,0.023330979,0.025570236,0.031671584,0.002990694,0.022194775,0.033781766,0.021568399,0.0366966,0.024457252,0.033770078
0.03877186,0.018513874,0,0.000375363,0.024437857,0.020739179,0.032234377,0.032377176,0.037208414,0.025940985,0.011530926,0.002846393,0.030180968,0.016922567,0.015401046,0.030283758,0.033947549,0.025616659,0.028116484,0.01982813,0.024424871,0.003750921,0.014213129,0.021549819,0.026902874,0.024318884,0.039072705,0.024336547,0.000174521,0.02053099,0.033551251,0.028862866,0.004033861,0.007534463,0.025245918,0.015595546,0.03462296,0.012455751,0.026364613,0.029115344,0.033780531,0.027436355,0.005790033,0.02876754,0.007167363,0.024407468,0.013198539,0.01227249,0.009281592,0.021362335,0.036435262,0.029398012,0.019129135,0.011984775,0.02809894,0.009512747,0.037100879,0.033082487,0.034558291,0.013927896,0.022682975,0.029928087,0.029859895,0.015092883,0.021426997,0.017480277,0.014585697,0.027484563,0.018514495,0.035635721,0.01023552,0.009824026,0.005799981,0.009731463,0.031389418,0.012636429,0.001119188,0.038188499,0.023137185,0.013390893,0.021463731,0.024458444,0.034742543,0.00251093,0.019350108,0.03307117,0.013558651,0.015483845,0.030833091,0.003416265,0.032739154,0.033393502,0.024676041,0.013725747,0.032019396,0.036426883,0.004762692,0.004703113,0.022983756,0.017381899
0.005644168,0.035553338,0.000375363,0,0.033440136,0.02261308,0.03719647,0.006204607,0.014849847,0.028139049,0.039777797,0.031848573,0.035017612,0.017442409,0.015605823,0.00736845,0.003726963,0.021096868,0.018452455,0.005025091,0.021572558,0.02690907,0.000934664,0.014558899,0.020969676,0.008651282,0.038585758,0.034569994,0.037493949,0.006866116,0.032595604,0.017357839,0.038678391,0.000581378,0.006057204,0.004408795,0.029223308,0.020461166,0.014281114,0.025761946,0.010936438,0.033265525,0.006127204,0.034860141,0.010752433,0.018044915,0.010982644,0.035852181,0.022305664,0.014285345,0.031567365,0.031826842,0.031228494,0.029875767,0.012439423,0.019909763,0.000811966,0.011226336,0.01186051,0.026355485,0.034798089,0.016683342,0.011125918,0.027377853,0.020356486,0.01494729,0.005246229,0.010727517,0.010146791,0.015799781,0.015102104,0.015148054,0.030835978,0.017456295,0.001512204,0.028089021,0.00873311,0.03518547,0.03120412,0.035586181,0.027770135,0.038286466,0.028118517,0.020319832,0.038570079,0.030437843,0.026654385,0.014266777,0.007152885,0.015421172,0.039737059,0.029398666,0.005676698,0.02595247,0.013214958,0.015009992,0.023675487,0.026743827,0.033732973,0.001075072
0.004853874,0.02680107,0.024437857,0.033440136,0,0.0198613,0.019753321,0.007877117,0.017657126,0.017234698,0.038048038,0.035262028,0.025563525,0.013132486,0.02206,0.037281758,0.016580349,0.005608403,0.033544671,0.00739788,0.009288231,0.032504685,0.028179984,0.00113819,0.017910307,0.030802364,0.030423039,0.037908458,0.004786238,0.031852064,0.017732608,0.000536663,0.02800493,0.029966853,0.017480741,0.008152303,0.037432581,0.018162371,0.010995749,0.033701962,0.002532127,0.030127645,0.036445757,0.013211698,0.015155106,0.016620565,0.024960842,0.013626351,0.031750734,0.039448047,0.023703275,0.023519948,0.031305148,0.007057603,0.030244736,0.024531917,0.021493904,0.033214249,0.005974724,0.007977614,0.006260792,0.022019616,0.002435395,0.039031721,0.024896087,0.020154064,0.024449918,0.025401289,0.02339498,0.034869943,0.012056689,0.017783701,0.0322777,0.008588733,0.033411315,0.017772512,0.038310157,0.024534552,0.033349301,0.014462318,0.014170607,0.017991926,0.022466279,0.006576514,0.03478032,0.02834133,0.0078456,0.033414545,0.009451102,0.036048267,0.035091509,0.002224247,0.00166993,0.024447694,0.019044239,0.015700236,0.0171855,0.028816537,0.010773244,0.013158493
0.028430209,0.019117063,0.020739179,0.02261308,0.0198613,0,0.030563087,0.029677277,0.038631116,0.02607669,0.039939043,0.036533852,0.025307262,0.023958396,0.012643077,0.011556755,0.036511072,0.018198937,0.032260165,0.014359069,0.023237747,0.028116771,0.010601726,0.005748573,0.037492381,0.006573984,0.018418374,0.035627325,0.000668763,0.023940891,0.032952931,0.018567061,0.036977528,0.017854401,0.032724559,0.036477814,0.037241832,0.006964172,0.014430982,0.014903132,0.039081293,0.023094108,0.002562122,0.032481777,0.010364684,0.008027913,0.004288261,0.032265278,0.002303665,0.023158113,0.017224805,0.019726257,0.03444653,0.003396564,0.003754622,0.003223851,0.016535992,0.011815515,0.03037438,0.018111341,0.002585711,0.033830291,0.021456791,0.021280016,0.013067037,0.035889064,0.001310626,0.035215092,0.00939512,0.006494828,0.026886676,0.032134402,0.016079086,0.032896471,0.01461031,0.007743392,0.033341756,0.028194237,0.001219879,0.030823763,0.001668928,0.017804315,0.017576573,0.016867945,0.014254107,0.024365446,0.001875943,0.008539567,0.007274393,0.017732785,0.002300217,0.026244899,0.013703179,0.003522688,0.023593787,0.007157533,0.027879936,0.003865529,0.007164236,0.023040476
0.036561966,0.029768742,0.032234377,0.03719647,0.019753321,0.030563087,0,0.038372083,0.032018302,0.013847223,0.001303803,0.006499201,0.038542577,0.015609016,0.016736686,0.03313114,0.009497946,0.00479621,0.030715951,0.035810293,0.003481462,0.02041844,0.019221907,0.030373767,0.019180188,0.022880845,0.019567034,0.007749561,0.016206741,0.012090922,0.003160979,0.037025223,0.009308841,0.034058792,0.014309534,0.020438136,0.034138443,0.020182816,0.012382018,0.0295177,0.012037541,0.00743997,0.035091094,0.005685269,0.025305767,0.038466411,0.027272086,0.0330054,0.002377085,0.031553354,0.034004829,0.001567265,0.037937123,0.014141315,0.016084149,0.030705512,0.033891106,0.020757309,0.012292016,0.024598802,0.019269072,0.009781395,0.024028453,0.014257462,0.004611376,0.000632096,0.027170933,0.005366888,0.014025412,0.024800983,0.01525098,0.026011517,0.034099216,0.033819157,0.031363525,0.029568435,0.035289168,0.025600693,0.031001191,0.034793972,0.005279691,0.011092531,0.038310229,0.035554617,0.010744278,0.002768132,0.028799508,0.034013593,0.007135965,0.001081167,0.021039659,0.020018316,0.038632928,0.032570708,0.035977612,0.014862174,0.03736397,0.038607378,0.012877359,0.005776081
0.029338957,0.015824113,0.032377176,0.006204607,0.007877117,0.029677277,0.038372083,0,0.020298545,0.023097513,0.032380457,0.005369272,0.027007319,0.007812239,0.023780031,0.023302921,3.83E-05,0.014900457,0.004799744,0.033217458,0.028936103,0.002371652,0.022569351,0.036728901,0.020508277,0.002978016,0.037995449,0.018709929,0.027684653,0.008161063,0.008394501,0.014262691,0.028090583,0.036391964,0.033506288,0.002565331,0.014903724,0.014748982,0.031838823,0.017231139,0.037351716,0.028851238,0.026351984,0.005270335,0.007551112,0.036227671,0.01125801,0.038353694,0.012292149,0.01736821,0.020467405,0.020094434,0.016781935,0.018867184,0.029169037,0.020076549,0.015576558,0.002828258,0.023169017,0.014307986,0.032138698,0.028224807,0.015112673,0.039032652,0.016776943,0.013936917,0.023084291,0.007904998,0.018695722,0.023946222,0.019221755,0.009432775,0.039066969,0.022622525,0.031670653,0.024192519,0.03357061,0.029674931,0.022787226,0.018364989,0.027320725,0.022080559,0.01284109,0.017026382,0.024703364,0.015643471,0.003695821,0.031676794,0.038379373,0.002392219,0.004230879,0.010938962,0.013218493,0.03418481,0.036279839,0.021039719,0.039864261,0.012718363,0.039317119,0.014486136
0.039566274,0.004258611,0.037208414,0.014849847,0.017657126,0.038631116,0.032018302,0.020298545,0,0.033654617,0.00149471,0.036793842,0.038445335,0.021947795,0.007317285,0.015753383,0.039141775,0.001376083,0.006055349,0.032520573,0.003301928,0.023091068,0.004370389,0.010060523,0.021187445,0.033615907,0.039683744,0.007454641,0.031230326,0.039973298,0.004345907,0.035437918,0.00453571,0.032225185,0.020612891,0.015047888,0.037346127,0.028718863,0.002913611,0.032293021,0.036125946,0.022143532,0.018617837,0.026817712,0.023629751,0.005570406,0.002846716,0.008731032,0.039216869,0.033006817,0.005589491,0.018742892,0.002788907,0.027951353,0.031203297,0.012013814,0.008229803,0.004900695,0.010187905,0.038153929,0.00794431,0.00947994,0.015427837,0.020228146,0.011687664,0.017849862,0.010830175,0.036861912,0.004706772,0.015458243,0.022146098,0.005215666,0.00464545,0.02009491,0.005329001,0.028398746,0.007145539,0.003692136,0.033312486,0.010698255,0.028412592,0.026948282,0.026324798,0.009685202,0.014253277,0.001029382,0.018801776,0.018038637,0.004656047,0.012651811,0.021938359,0.004908276,0.036469388,0.034741029,0.009191618,0.009461289,0.021657841,0.004286764,0.008681465,0.023875477
0.032520227,0.031741925,0.025940985,0.028139049,0.017234698,0.02607669,0.013847223,0.023097513,0.033654617,0,0.024642958,0.033999335,0.000756337,0.010584883,0.015975007,0.01516423,0.006704091,0.01409308,0.007689329,0.000396477,0.033664355,0.009674236,0.034282273,0.008477865,0.026178549,0.025598151,0.022216613,0.020214871,0.016619376,0.030524329,0.032615103,0.007879328,0.026861894,0.025014754,0.01082726,0.025278974,0.021327548,0.039659312,0.037465741,0.038694226,0.033755056,0.017773088,0.02809135,0.011883655,0.008828229,0.0029052,0.030825715,0.029137517,0.021752229,0.038186618,0.032959351,0.016261669,0.000990247,0.022186813,0.013706636,0.002977501,0.014150364,0.015762653,0.003807911,0.000672105,0.002221653,0.006688299,0.002397811,0.037650924,0.013042062,0.018829658,0.002507351,0.026518916,0.038530599,0.025255809,0.035443628,0.022343394,0.032699334,0.008883025,0.039431473,0.00533257,0.029347067,0.011517184,0.008155701,0.032396744,0.032460226,0.038713777,0.014148291,0.010079112,0.01104698,0.013773595,0.014424414,0.013588287,0.016967707,0.02771979,0.023258149,0.033354368,0.029751611,0.036145086,0.036158115,0.022639773,0.026971923,0.027630107,0.008442093,0.017419195
0.034984371,0.027584542,0.011530926,0.039777797,0.038048038,0.039939043,0.001303803,0.032380457,0.00149471,0.024642958,0,0.027394022,0.01009208,0.005202763,0.01231518,0.009932938,0.02312709,0.028497059,0.01893793,0.036718426,0.018869302,0.033863662,0.025669421,0.006864256,0.018164488,0.038556425,0.002694168,0.014106587,0.01476115,0.003577649,0.033828036,0.025516864,0.023185048,0.028102755,0.028454799,0.036376365,0.023502448,0.006536386,0.01837635,0.007211774,0.019170151,0.005984713,0.02772908,0.024039357,0.00496575,0.034366743,0.016431423,0.014538739,0.006791158,0.00921357,0.034470238,0.012574336,0.002987417,0.031501022,0.019499208,0.006647943,0.036282118,0.023625009,0.012716681,0.012295323,0.02737875,0.039351356,0.005926011,0.006294312,0.002023529,0.035190895,0.034088136,0.03906845,0.028475059,0.008960915,0.015675368,0.031693391,0.02408918,0.016107607,0.015977889,0.034213347,0.008650165,0.018461152,0.0337489,0.018585285,0.015345757,0.009835826,0.014620172,0.006138032,0.005252592,0.011934088,0.02535858,0.033204775,0.033805281,0.02407471,0.024097308,0.02470098,0.022072304,0.016796248,0.023008113,0.020966051,0.005191106,0.009244232,0.004540093,0.023625533
